Event,Station,dt_ISO,Latitude,Longitude,Depth,Pressure,Salinity,Temperature,CH4_diss,CH4_std_dev,CH4_eq,N2O_diss,N2O_std_dev,N2O_eq,O2,StationDepth,MLD,Cast,Bottle
RVCT_20240522_EXRX-cast01,EXRX-cast01,2024-05-22T12:42:29,40.8833333333333,73.7271666666667,12.9077433749095,13.009,23.0402,13.5706,53.5447823369724,0.957498270973013,2.94370877981121,12.4691529745033,0.139510459933506,10.23194508724,213.222123696123,21.8384393884824,4,3,5
RVCT_20240522_EXRX-cast01,EXRX-cast01,2024-05-22T12:42:29,40.8833333333333,73.7271666666667,9.7704299932761,9.847,22.8856,14.0689,44.1431385275225,1.62548507687904,2.91246946790875,12.7922888627156,0.0323592308456446,10.0695746388841,232.778950109355,21.8384393884824,4,3,7
RVCT_20240522_EXRX-cast01,EXRX-cast01,2024-05-22T12:42:29,40.8833333333333,73.7271666666667,6.94263950913195,6.997,22.7929,14.4167,54.7424517239045,1.6609950670338,2.89068828063773,13.4153579310073,0.293617540237548,9.95747460264605,243.515757886382,21.8384393884824,4,3,9
RVCT_20240522_EXRX-cast01,EXRX-cast01,2024-05-22T12:42:29,40.8833333333333,73.7271666666667,2.3922952782667,2.411,22.3539,15.9793,65.4024482088748,0,2.7966340846112,14.7695210836329,0,9.47637903201163,308.208612197048,21.8384393884824,4,3,11
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,18.5998811567432,18.746,23.7507,11.5713,28.6948296872068,0,3.07318667330913,11.9383715407841,0,10.9159847437567,198.143714481159,18.7983921020711,4,5,0
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,16.8714844958023,17.004,23.7507,11.5713,29.0135532322602,0,3.07318667330913,11.8164341469012,0,10.9159847437567,198.143714481159,18.7983921020711,4,5,1
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,14.580560633813,14.695,23.6672,11.9136,26.39320333501,1.04066281928565,3.04944096427391,11.1064655198818,0.195372284273777,10.791779411816,202.14278370615,18.7983921020711,4,5,3
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,12.4870564549292,12.585,23.3464,14.2682,25.4501040041961,1.00980219644946,2.88916900614402,11.6184454524845,0.209587397401192,9.9735138277159,261.279784269022,18.7983921020711,4,5,5
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,9.16320249059822,9.235,22.9457,15.1309,33.5232892751236,0.926161075263874,2.83979511302575,11.7371086111775,0.159930061717691,9.71233666372347,276.925472188787,18.7983921020711,4,5,7
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,5.1397786421481,5.18,22.8395,15.7397,33.3042539803214,1.09142567550955,2.80228520460518,11.5850902713,0.190354609800467,9.52364180143394,295.153623679454,18.7983921020711,4,5,9
RVCT_20240522_MID4-cast03,MID4-cast03,2024-05-22T15:03:58,40.924,73.6545,1.84061125114122,1.855,22.6789,16.6548,37.1837106199017,0.956594301547414,2.74744784092017,12.0051371816891,0.347749290372486,9.24968135956568,323.844120110231,18.7983921020711,4,5,11
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,17.4112697537255,17.548,23.8048,11.6716,27.9704221160167,0,3.06441841308366,11.6392118063578,0,10.8740307699672,211.426698673872,17.6097763208215,4,7,0
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,15.623336001509,15.746,23.8048,11.6716,29.6725382541991,1.09063584991565,3.06441841308366,12.0520242522778,0.130478261404354,10.8740307699672,211.426698673872,17.6097763208215,4,7,1
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,13.7927705801734,13.901,23.7924,11.7211,29.0239191207228,2.06549717291109,3.06098812654162,12.0186260982979,0.285194023852412,10.8560633570574,214.760521350787,17.6097763208215,4,7,3
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,11.0583019661562,11.145,23.3509,13.3698,25.9349118883861,1.49533316801764,2.95111326641458,11.62746892722,0.00204891608140437,10.2825980736037,228.518200722254,17.6097763208215,4,7,5
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,7.69572858365642,7.756,22.9501,15.1539,38.4285829193595,0.829791181860496,2.83819066198982,11.7112143412528,0.00952753123579048,9.70461251712665,275.708009238953,17.6097763208215,4,7,7
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,5.10901973329181,5.149,22.6059,16.9272,53.0383734401189,0.171571307346206,2.73195432944841,13.7046007101361,0.0981995485633655,9.17168483899431,351.367832426022,17.6097763208215,4,7,9
RVCT_20240522_MID4-cast05,MID4-cast05,2024-05-22T19:05:24,40.9243333333333,73.6536666666667,1.42783949500529,1.439,22.4626,17.9242,52.9519725687392,1.0814722437993,2.67410241168984,13.7885359118456,0.028222323813939,8.88743581668321,372.218055315376,17.6097763208215,4,7,11
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,16.7286584139031,16.86,23.8139,11.6275,29.1104324182598,1.87787704874843,3.06752433157762,11.8480451116501,0.0720865033736596,10.8902062658064,212.365573355178,16.9271648569232,6,9,0
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,14.8990492023984,15.016,23.8139,11.6275,27.8200903876301,2.79718353903003,3.06752433157762,11.8324357393069,0.214164104738404,10.8902062658064,212.365573355178,16.9271648569232,6,9,1
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,11.6853676649889,11.777,23.6364,12.0826,26.3128726721569,1.09710511728736,3.03760414602093,11.080455013731,0.330324830118865,10.7304916434079,205.607077020332,16.9271648569232,6,9,3
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,8.91217490812108,8.982,23.3529,14.3098,27.0648969950199,1.23382013685334,2.88621294390761,11.8611071352566,0.0153053478101415,9.95910658221539,262.874368671692,16.9271648569232,6,9,5
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,6.64199843225358,6.694,22.8474,15.391,41.5723268565031,14.3203878830145,2.82474337971007,12.2615391194127,1.88714273541136,9.63419580722118,288.170373086382,16.9271648569232,6,9,7
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,4.73693579199447,4.774,22.5851,16.3961,54.440346156946,1.11126619761843,2.76552180494276,13.7646996004747,0.262397675507778,9.33387758203961,331.653076941083,16.9271648569232,6,9,9
RVCT_20240522_MID4-cast07,MID4-cast07,2024-05-22T22:57:05,40.923,73.6551666666667,1.80092169540565,1.815,22.4762,17.0321,56.7768653904731,0.995646450241113,2.72799957224837,13.9591743255906,0.101415295086917,9.14752020798352,348.240108413288,16.9271648569232,6,9,11
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,18.6901677173473,18.837,23.8498,11.5028,28.7634765253711,0.759572349889369,3.07610605681489,11.7838599767488,0.117317256426427,10.9354313510864,208.06815908802,18.8886795296388,4,11,0
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,17.5481405122296,17.686,23.8498,11.5028,43.2586665562779,18.2731887670896,3.07610605681489,12.8390278098998,1.09997262822591,10.9354313510864,208.06815908802,18.8886795296388,4,11,1
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,15.513204886409,15.635,23.8321,11.5526,36.3730489588945,9.81939502453022,3.07274998938064,11.8229440970881,0.647945108351607,10.9175687207323,208.041917845087,18.8886795296388,4,11,3
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,13.2034143245546,13.307,23.7056,11.9208,29.8610315161895,1.35674597461204,3.04804357603641,11.5653994269367,0.203009442808059,10.786479768842,205.65344182737,18.8886795296388,4,11,5
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,9.50650453548299,9.581,23.1858,14.3119,29.1240608430025,1.23104470317476,2.88956814997744,11.3588724719804,0.159917043617207,9.96864754534435,233.797043060049,18.8886795296388,4,11,7
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,6.19550096794635,6.244,22.9934,15.681,34.9320166401247,0.39136345154115,2.8029714214435,11.7971604925183,0.0849802759557123,9.5332482800942,293.192724308285,18.8886795296388,4,11,9
RVCT_20240522_MID4-cast09,MID4-cast09,2024-05-23T02:54:48,40.9236666666667,73.6545,1.71856584268182,1.732,22.6963,16.4862,42.323649407053,0.0233973498794891,2.75765802030049,12.6032206371237,0.0839219784730489,9.29999924759793,314.257417257125,18.8886795296388,4,11,11
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,17.5253688107421,17.663,23.8758,11.6325,40.460453848507,16.8472144892417,3.06574813589571,12.4743151871642,1.33624681175572,10.8840788766042,217.678907405205,17.7238749336883,5,13,0
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,14.5438500815762,14.658,23.8758,11.6325,30.1980991945153,0,3.06574813589571,11.9647065485102,0,10.8840788766042,217.678907405205,17.7238749336883,5,13,1
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,12.6656500643734,12.765,23.8629,11.6777,28.9622822790826,1.02735071996919,3.06264808518941,11.6908510888479,0.295075630315238,10.8677552863664,218.129609479206,17.7238749336883,5,13,3
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,9.52833296972173,9.603,23.4536,12.8969,29.2713283650368,0.528947148727581,2.98243003994795,11.2722697322407,0.256996441408503,10.4441715657609,210.920000577181,17.7238749336883,5,13,6
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,7.26213218241458,7.319,22.7385,16.1205,36.8363104445527,10.5892814536874,2.77992870801728,12.3273328940687,1.10988075572735,9.41021907049666,299.162259945979,17.7238749336883,5,13,7
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,4.94629510624668,4.985,22.5749,16.5437,50.9851677483205,0.519590631496282,2.75644211685506,13.4143472782502,0.19072511749076,9.28930323176169,316.574582026466,17.7238749336883,5,13,9
RVCT_20240522_MID4-cast11,MID4-cast11,2024-05-23T07:00:11,40.9248333333333,73.6528333333333,1.27999556241275,1.29,22.5016,16.7212,52.7160626332922,0,2.74678292318402,13.7684409394461,0,9.23951314595646,322.979184945843,17.7238749336883,5,13,11
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,16.2732521981726,16.401,23.855,11.5372,30.6568793043267,1.01276116636821,3.07339166788887,11.8047535722015,0.434042514597658,10.9218949308416,206.429668401323,16.4717563752672,3,15,0
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,14.871268287806,14.988,23.855,11.5372,28.9798345270987,0,3.07339166788887,12.1342308999821,0,10.9218949308416,206.429668401323,16.4717563752672,3,15,1
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,11.3381005059818,11.427,23.8528,11.619,34.449365383653,11.2378280901353,3.06728280674789,11.1308157000076,0.26480021573305,10.8907930550334,211.440605078751,16.4717563752672,3,15,3
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T12:17:45,40.9235,73.6543333333333,9.6197,9.695,23.4535,12.9479,25.6595,0,2.97878575812219,10.9964,0,10.4258644299342,220.9288,16.4717563752672,3,15,5
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,7.38913534249283,7.447,23.3896,13.474,25.7420537635733,0.137922826193392,2.94297400368022,11.2590836749767,0.28832012760718,10.2435827984118,231.92173472248,16.4717563752672,3,15,7
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,4.82524377532317,4.863,22.8783,15.2319,33.1491843801196,0,2.83453073407521,11.8840492687432,0,9.68361813720025,264.513145396826,16.4717563752672,3,15,9
RVCT_20240522_MID4-cast13,MID4-cast13,2024-05-23T11:03:40,40.9235,73.6543333333333,1.55782299845999,1.57,22.6927,16.0192,45.8062796008303,0,2.7872982692636,12.7750561879581,0,9.44438139268988,285.69214679962,16.4717563752672,3,15,11
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,29.2018306408303,29.432,23.4855,12.7316,39.4494292819809,1.56998327243508,2.99360136422318,11.4781521156927,0.193360459467763,10.5017547915681,204.446589477294,29.4005154872187,3,16,0
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,27.5330213328425,27.75,23.4855,12.7316,37.5260956006498,0,2.99360136422318,11.4310292815914,0,10.5017547915681,204.446589477294,29.4005154872187,3,16,1
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,18.2396766799707,18.383,23.4217,12.8847,40.0851590352255,0,2.98399978894987,11.4808617276486,0,10.4506299484266,205.04562046175,29.4005154872187,3,16,3
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,15.1877720557081,15.307,23.4044,12.9227,40.2349817673287,0.462138085519633,2.98165721903736,11.386227120875,0.227256869085989,10.4380905220756,204.481298117077,29.4005154872187,3,16,6
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,11.1793496083704,11.267,23.3554,13.018,51.2903343530339,0,2.97591912418124,12.0461706178137,0,10.4071000502673,203.547459508561,29.4005154872187,3,16,7
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,6.87913780033185,6.933,22.8123,14.527,77.9496475735437,0.604287905836858,2.88282096506854,14.7111574807783,0.196411878009312,9.91931761611547,232.354799394549,29.4005154872187,3,16,9
RVCT_20240522_EXR1-cast01,EXR1-cast01,2024-05-23T12:17:45,40.872,73.7368333333333,1.73344943297857,1.747,22.3787,16.1757,86.499292279405,1.0901767252347,2.78358495804334,16.2652597729035,0.282513083473775,9.41368214727571,275.577101845055,29.4005154872187,3,16,11
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,18.4391511370653,18.584,23.5075,12.6112,37.9417075863425,5.4492879510705,3.00181141936419,11.3349688331841,0.157765412283103,10.5440596111712,199.638691085562,18.6377313556175,7,17,0
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,16.4924767756035,16.622,23.5075,12.6112,45.4251639943441,0.012070100372343,3.00181141936419,11.3508369529525,0.123281944785868,10.5440596111712,199.638691085562,18.6377313556175,7,17,1
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,13.0912975382446,13.194,23.4128,12.8733,50.1870140432687,1.07202448626112,2.98501093133116,11.3844526722114,0.0188874363906036,10.4553111789188,201.211845087744,18.6377313556175,7,17,3
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,9.69799935643195,9.774,23.1386,13.6187,49.0103971667715,3.18557644725046,2.93824244814895,12.1415347968734,0.256498538123137,10.2089550921811,211.761875734893,18.6377313556175,7,17,5
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,6.59933316111568,6.651,23.0056,14.1825,45.9139766483057,3.31094381025474,2.90215871220826,12.3539836347168,0.148047413405845,10.0234808569805,227.202537913374,18.6377313556175,7,17,7
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,4.68335564869337,4.72,22.9796,14.2576,46.8319784317944,0.81910775471227,2.8975839663686,12.5377139702008,0.46990713067757,9.99964566562801,231.295654432348,18.6377313556175,7,17,9
RVCT_20240522_EXRX-cast02,EXRX-cast02,2024-05-23T12:59:25,40.883,73.7291666666667,1.79992945641357,1.814,22.8811,14.4963,67.5731492567068,1.52763225429026,2.8834579849145,14.220981276934,0.282857046361207,9.92538900290914,233.440804210893,18.6377313556175,7,17,11
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,13.6876369062248,13.795,23.7347,11.8593,31.7935148222299,1.17259813255252,3.05196599342178,11.5609733216578,0.284699550802411,10.8076808573349,203.174728696626,13.8861556494626,4,18,0
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,11.748867881737,11.841,23.7347,11.8593,30.8815717373386,1.3398247448336,3.05196599342178,12.1082334748977,0.209002359067066,10.8076808573349,203.174728696626,13.8861556494626,4,18,1
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,9.58488844759519,9.66,23.45,12.9547,30.0255660437725,1.80151958375849,2.97837636086829,11.1154169515415,0.810033842119199,10.4236525324071,216.723795337311,13.8861556494626,4,18,3
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,7.98346939518968,8.046,23.3496,13.4531,33.7789194776468,0.916075470921432,2.9452956423449,11.4052746929765,0.360645078312446,10.2534376735362,224.453981406402,13.8861556494626,4,18,5
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,5.50491630357769,5.548,22.8417,15.0737,50.0493167728389,0.756715391525173,2.84570082393676,13.3728657384076,0.595658745910111,9.7371317396476,257.728886860851,13.8861556494626,4,18,7
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,3.67426032839287,3.703,22.7509,16.2679,55.2126132429513,1.23169770197267,2.77033383041952,13.0759759275043,0.470752513503009,9.36389875171529,270.296038330209,13.8861556494626,4,18,9
RVCT_20240522_MID3-cast01,MID3-cast01,2024-05-23T13:46:41,40.9053333333333,73.692,1.51813338784587,1.53,22.6256,16.373,56.5507351305492,0.394515749363251,2.76617735810864,13.3484170508216,0.184491529323579,9.33867318837729,299.959666218825,13.8861556494626,4,18,11
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,18.3954960481864,18.54,23.9444,11.4395,28.6166318266728,0.0141748404051099,3.07874119004759,11.8791666371021,0.134095603604941,10.9532411264495,213.24483713296,18.5940074651582,5,19,0
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,16.6879337242263,16.819,23.9444,11.4395,30.1468749369292,1.50963065953211,3.07874119004759,12.1153750395181,0.434089519091303,10.9532411264495,213.24483713296,18.5940074651582,5,19,1
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,13.1121334058359,13.215,23.877,11.5924,29.1333013286266,1.51619196769176,3.06873511441565,11.810247752155,0.19961014246523,10.8992892789704,211.318070508217,18.5940074651582,5,19,3
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,9.41720637115891,9.491,23.2422,14.0443,33.2182343480143,0.193070556902201,2.90662432854425,11.4932933130719,0.133660977717755,10.0558451276302,228.584449027751,18.5940074651582,5,19,5
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,7.43080823721074,7.489,22.9841,15.1441,42.7874475136719,2.41353414261079,2.83814003968308,12.8275178656874,0.484234338316764,9.70577060686864,260.038489691435,18.5940074651582,5,19,7
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,4.80738373682688,4.845,22.6341,16.1009,46.422332260675,1.28899652615435,2.78325683971269,13.0391448896597,0.331315238849949,9.42229275215316,292.367408653796,18.5940074651582,5,19,9
RVCT_20240522_MID4-cast14,MID4-cast14,2024-05-23T15:08:30,40.9233333333333,73.6553333333333,1.4705058449419,1.482,22.5708,16.2701,45.2089599587294,1.25295548330079,2.77376784812686,12.8045742087492,0.00446273803822666,9.37347823843336,304.363281194989,18.5940074651582,5,19,11
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,18.3865665970409,18.531,23.9675,11.6271,27.5011476174646,1.78089922712736,3.0640799450927,11.693344644779,0.368115066824764,10.8798844467567,223.300440290301,18.585049689638,5,20,0
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,16.6293958759534,16.76,23.9675,11.6271,29.6992326997576,2.11644392170366,3.0640799450927,12.4873448332453,0.692445791091474,10.8798844467567,223.300440290301,18.585049689638,5,20,1
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,13.8572623232614,13.966,23.9682,11.6285,28.347988588811,1.23488245200376,3.06395904685568,11.8947196290905,0.284205552806079,10.8793036046525,223.881445444349,18.585049689638,5,20,3
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,10.525493050108,10.608,23.4741,13.3173,28.8186358587216,1.4919647174091,2.95215293541908,11.4385206340015,0.200686827078977,10.2932295935592,230.052980925826,18.585049689638,5,20,5
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,7.76617550941626,7.827,23.3137,15.4142,26.9039876357406,0.459710368002514,2.81377147900785,11.1467951969459,0.295878232723036,9.59935597658571,291.393465835294,18.585049689638,5,20,7
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,6.03376942374073,6.081,22.7631,16.4682,31.7491246877896,1.53455550214369,2.75747131310195,11.532179850436,0.0934441386673746,9.30172518570143,301.632843156533,18.585049689638,5,20,9
RVCT_20240522_MID5-cast01,MID5-cast01,2024-05-23T15:59:35,40.94,73.6143333333333,1.61537292016929,1.628,22.5106,16.7994,44.216767502642,1.59158394933867,2.74173785983288,13.0627951717953,0.259005482157139,9.21539274394976,323.752401672877,18.585049689638,5,20,11
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,20.4145341615999,20.575,24.1139,11.3817,26.1239653015023,0,3.07926022062493,12.0137894793111,0,10.9638222673732,229.419886677431,20.6129885187899,4,21,0
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,18.6801949138129,18.827,24.1139,11.3817,26.4466107456384,0.662251247837001,3.07926022062493,11.8174142238984,0.0094407285388228,10.9638222673732,229.419886677431,20.6129885187899,4,21,1
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,14.4763820224484,14.59,24.0372,11.64,26.8710699281311,1.31234154035058,3.06153730896363,11.5828146285452,0.110408668579703,10.8702262644318,230.432009029581,20.6129885187899,4,21,3
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,9.84583720438457,9.923,23.6507,13.2558,31.0369487086378,0.891245325251161,2.95267726559093,11.4455529236273,0.213035188329232,10.3036460761628,245.162356344769,20.6129885187899,4,21,5
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,7.87631079543837,7.938,23.4817,14.2027,31.826759399642,0.431340221864678,2.89078039279626,11.1408006704943,0.2111488988889,9.98730044930414,257.272610094553,20.6129885187899,4,21,7
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,5.50392408255489,5.547,23.339,15.2973,31.0907388701589,0.382799814266461,2.82086700521175,10.9643213873109,0.126089608026382,9.6353188233909,279.877116584225,20.6129885187899,4,21,9
